Unnamed: 0,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,song_title,artist
545,0.0543,0.625,0.5760000000000001,4.07e-05,11,0.187,-5.693,0,0.175,179.063,0.223,Adorn,Miguel
546,0.16899999999999998,0.759,0.772,0.0687,7,0.0668,-8.052,1,0.125,89.245,0.752,Louie Louie,Toots & The Maytals
547,0.0175,0.726,0.664,0.0,0,0.195,-6.275,1,0.10800000000000001,75.571,0.494,Under Mi Sensi,Barrington Levy
548,0.8,0.611,0.9,0.872,1,0.19,-10.026,1,0.0593,129.72899999999998,0.322,Loner,Burial
549,0.0845,0.865,0.5489999999999999,0.158,0,0.081,-10.083,1,0.244,142.8,0.619,Murderer,Barrington Levy
550,0.00135,0.794,0.48100000000000004,0.883,6,0.0833,-11.97,1,0.149,114.00299999999999,0.314,Space Cakes - Original,Tanner Ross
551,0.0193,0.614,0.677,0.518,9,0.10800000000000001,-8.317,0,0.0323,126.477,0.726,"There, There",Radiohead
552,0.0113,0.535,0.857,0.007509999999999999,9,0.47200000000000003,-5.2,0,0.0543,91.053,0.431,Nightcall,Kavinsky
553,0.45299999999999996,0.815,0.672,0.0,8,0.11199999999999999,-5.675,1,0.27,151.362,0.813,Jacket & Tie,Toyan
554,0.0010400000000000001,0.595,0.794,0.00733,0,0.0693,-5.186,1,0.0345,131.619,0.685,Doom And Gloom - Jeff Bhasker Mix,The Rolling Stones
555,4.0600000000000004e-05,0.6829999999999999,0.698,0.000113,9,0.057999999999999996,-6.255,1,0.0395,125.999,0.9620000000000001,All Of Me,Tanlines
556,0.0829,0.722,0.619,0.0,9,0.0533,-8.324,0,0.35200000000000004,140.031,0.606,Females Welcomed (feat. Reija Lee),Trinidad James
557,0.0985,0.647,0.841,0.0,10,0.897,-2.5069999999999997,1,0.16399999999999998,139.963,0.8859999999999999,Blueberry (Pills & Cocaine) (feat. Danny Brown),Darq E Freaker
558,0.000455,0.428,0.972,0.0008539999999999999,11,0.313,-4.329,0,0.0514,133.064,0.48,Max Can't Surf,FIDLAR
559,9.19e-06,0.325,0.9179999999999999,0.000288,2,0.276,-4.823,1,0.071,95.537,0.184,Wait for the Man,FIDLAR
560,0.07400000000000001,0.912,0.7809999999999999,0.762,7,0.348,-7.018,0,0.0444,119.978,0.8909999999999999,Inspector Norse,Todd Terje
561,0.0324,0.7709999999999999,0.41600000000000004,0.0,0,0.111,-8.187999999999999,0,0.0894,131.952,0.218,Love Sosa,Chief Keef
562,0.0006900000000000001,0.759,0.764,0.7190000000000001,10,0.11599999999999999,-7.416,0,0.0446,117.99600000000001,0.315,This Time Around,Softwar
563,0.135,0.691,0.737,0.0291,10,0.127,-5.757999999999999,0,0.0447,108.04899999999999,0.675,See Blind Through,Canyons
564,0.139,0.701,0.8220000000000001,0.0526,6,0.0726,-6.13,1,0.0366,129.03,0.7390000000000001,Vowels = space and time,Grimes
565,0.263,0.736,0.58,0.6629999999999999,5,0.10099999999999999,-9.642999999999999,0,0.0485,140.04,0.14400000000000002,Be A Body,Grimes
566,0.131,0.564,0.912,8.05e-06,5,0.369,-4.718,0,0.14300000000000002,92.054,0.5820000000000001,Unchained (The Payback / Untouchable),James Brown
567,0.16399999999999998,0.8240000000000001,0.513,0.0,8,0.0487,-9.591000000000001,1,0.20800000000000002,99.93799999999999,0.568,Stomp - Dirty,5kinAndBone5
568,0.0451,0.406,0.74,0.722,0,0.637,-7.232,1,0.031,92.333,0.8220000000000001,Borrowed Time,Parquet Courts
569,0.11599999999999999,0.762,0.883,0.0,0,0.3,-4.397,1,0.18,140.974,0.7809999999999999,Young N*****,Gucci Mane
570,0.078,0.54,0.77,0.0,7,0.0846,-7.747999999999999,1,0.354,99.882,0.62,All Gold Everything,Trinidad James
571,0.109,0.8340000000000001,0.48100000000000004,0.8220000000000001,8,0.111,-9.511000000000001,1,0.135,121.999,0.306,What I Might Do - Club Mix,Ben Pearce
572,0.00855,0.7140000000000001,0.905,2.55e-05,8,0.146,-2.6630000000000003,1,0.0289,125.927,0.8240000000000001,I Love It (feat. Charli XCX) - Original Version,Icona Pop
573,0.0015,0.36,0.774,0.807,3,0.0996,-8.758,1,0.0384,80.205,0.664,Kenosha,Swearin'
574,0.018000000000000002,0.609,0.7979999999999999,8.68e-06,5,0.434,-4.448,0,0.0404,130.034,0.405,Fineshrine,Purity Ring
575,0.0047,0.777,0.688,0.69,8,0.096,-8.692,0,0.0681,126.01899999999999,0.18,Flow,Disclosure
576,0.135,0.7490000000000001,0.647,0.0,2,0.142,-6.877999999999999,1,0.13699999999999998,146.024,0.196,C'Est La Vie,Booba
577,0.0202,0.67,0.544,0.00792,1,0.14,-9.642999999999999,0,0.124,140.037,0.331,Caramel,Booba
578,0.00627,0.684,0.637,0.0,9,0.297,-6.377999999999999,1,0.061,140.063,0.245,O.G,Booba
579,0.151,0.633,0.85,0.0,5,0.0556,-5.915,0,0.344,97.93299999999999,0.7609999999999999,HLM 3,Lunatic
580,0.049,0.594,0.77,0.9,0,0.10300000000000001,-7.082000000000001,1,0.0629,125.98700000000001,0.14,The Mighty Ming - Original Club Mix,Funkagenda
581,0.0119,0.473,0.794,0.00218,9,0.418,-5.151,1,0.0462,139.313,0.293,Harlem Shake,Baauer
582,0.00207,0.9309999999999999,0.606,0.461,1,0.092,-8.366,1,0.26899999999999996,94.01799999999999,0.865,Purp Walk,Lunice
583,0.43200000000000005,0.7440000000000001,0.685,0.0,7,0.319,-8.332,1,0.34,87.675,0.56,Do You Like It? (Feat. Kool A.D),Chaz Van Queen
584,0.0452,0.752,0.7829999999999999,0.0,9,0.19399999999999998,-7.507000000000001,1,0.151,159.912,0.611,Gucci On The Rise,Gucci Mane
585,0.00469,0.821,0.469,0.0,8,0.141,-7.152,1,0.0473,132.002,0.321,Hate Bein' Sober,Chief Keef
586,0.00271,0.9079999999999999,0.513,0.0,2,0.141,-5.318,1,0.0973,130.047,0.256,Traffic,Lil Reese
587,0.0401,0.636,0.7020000000000001,0.0,11,0.105,-5.437,1,0.0743,125.99799999999999,0.47100000000000003,Hold Me Back,Rick Ross
588,0.239,0.8390000000000001,0.583,0.0,1,0.262,-5.941,1,0.268,87.99,0.557,Oldie,Odd Future
589,0.0425,0.79,0.531,0.0,8,0.266,-6.968,1,0.19699999999999998,86.306,0.498,Started From the Bottom,Drake
590,0.0596,0.787,0.81,0.125,5,0.625,-7.822,1,0.0993,77.505,0.606,Dum Dum,Baauer
591,0.00045099999999999996,0.603,0.978,0.493,11,0.40399999999999997,-1.367,0,0.18600000000000003,150.072,0.496,Higher - Extended,Just Blaze and Baauer
592,0.00402,0.937,0.67,0.0,9,0.10800000000000001,-6.149,1,0.107,136.029,0.5920000000000001,"Gone, Gone",Juicy J
593,0.0912,0.748,0.703,0.0036,2,0.0635,-11.869000000000002,1,0.0663,110.615,0.618,Rock Creek Park,The Blackbyrds
594,0.007409999999999999,0.727,0.235,0.0159,0,0.0769,-20.262999999999998,1,0.16,127.16,0.59,Leaving Babylon,Bad Brains
595,0.000117,0.857,0.948,0.816,10,0.317,-6.901,0,0.204,140.002,0.669,Trap Shit V7,UZ
596,0.0295,0.7929999999999999,0.978,0.0331,11,0.0764,-9.229,0,0.0648,124.92200000000001,0.711,Good Life - Original 12'' Mix,Inner City
597,0.0492,0.738,0.8079999999999999,0.7340000000000001,10,0.036000000000000004,-9.772,0,0.0522,120.24799999999999,0.816,Big Fun - Original 12'' Mix,Inner City
598,0.00905,0.8640000000000001,0.86,0.0,11,0.183,-1.92,1,0.17800000000000002,140.029,0.883,Piss Test (feat. Juicy J & Dany Brown),A-Trak
599,0.0234,0.688,0.457,0.0,7,0.127,-9.86,1,0.0338,109.27799999999999,0.645,Can't Seem To Make You Mine,Sky Saxon & The Seeds
600,0.423,0.7859999999999999,0.525,0.461,1,0.0876,-8.271,0,0.0388,128.014,0.43,Borderline,Classixx
601,0.00201,0.7340000000000001,0.6859999999999999,0.11,5,0.0408,-9.781,0,0.0761,128.02100000000002,0.5429999999999999,Elevate - Q45 Remix,Toni Toni Lee
602,0.0196,0.765,0.8909999999999999,0.0145,9,0.0293,-6.43,0,0.0514,126.99,0.564,With You (feat. Alexis Taylor),Carte Blanche (feat. Alexis Taylor)
603,0.00263,0.725,0.7979999999999999,2.14e-06,0,0.0791,-6.75,0,0.162,124.045,0.72,Can't Shake This Feeling,Grum
604,0.013999999999999999,0.9620000000000001,0.5920000000000001,0.642,9,0.134,-11.716,0,0.10800000000000001,130.684,0.361,Check Me Out Like,Blaqstarr
605,0.0016699999999999998,0.845,0.455,5.9699999999999994e-05,11,0.0414,-5.209,1,0.0693,119.98700000000001,0.8320000000000001,Second Summer,YACHT
606,0.000321,0.5,0.95,0.0293,6,0.382,-4.333,1,0.0677,120.038,0.298,Demon To Lean On,Wavves
607,0.0537,0.648,0.547,0.0439,5,0.0826,-6.547000000000001,1,0.0245,141.378,0.851,Walk In The Park,Beach House
608,0.00576,0.77,0.69,0.0107,9,0.0684,-4.9030000000000005,0,0.0977,118.98899999999999,0.721,Reckless (With Your Love),Azari & III
609,3.13e-05,0.61,0.907,0.698,11,0.23,-5.857,0,0.0384,112.007,0.397,Reckless (With Your Love) - Tensnake Remix,Azari & III
610,0.00318,0.6629999999999999,0.877,0.00217,5,0.124,-3.37,0,0.0538,135.989,0.396,Never Be Your Woman (Shy FX Radio Edit) [feat. Emeli Sandé],Wiley
611,0.0005480000000000001,0.831,0.373,0.000362,1,0.1,-6.896,1,0.157,96.115,0.35600000000000004,(Bonus) Break Her Down,Iamsu!
612,0.0482,0.653,0.8170000000000001,0.0,1,0.157,-5.077,1,0.239,135.345,0.493,Molly Ringwald,Danny Brown
613,8.340000000000001e-05,0.72,0.748,0.0,5,0.11,-7.607,1,0.447,182.06400000000002,0.555,8 Feet Tall,Problem
614,0.769,0.8079999999999999,0.593,2.07e-06,1,0.111,-9.395,1,0.344,89.876,0.88,36 Chamber Flow,Flatbush Zombies
615,0.0302,0.7979999999999999,0.48100000000000004,0.0,7,0.128,-10.488,1,0.314,127.13600000000001,0.64,Trill Hoe,Western Tink
616,0.0070599999999999994,0.586,0.915,0.23600000000000002,6,0.192,-6.263999999999999,1,0.031,117.99,0.747,Saturday Love,Toro y Moi
617,0.15,0.695,0.615,0.000212,7,0.0879,-5.325,0,0.042,124.015,0.425,Sweater Weather,The Neighbourhood
618,0.007490000000000001,0.5870000000000001,0.784,0.0126,9,0.264,-4.878,1,0.0469,139.99,0.13,Oh My - Club Mix,The Partysquad
619,0.0765,0.675,0.862,0.000609,8,0.364,-5.309,0,0.0501,124.98200000000001,0.8190000000000001,Saltkin,Purity Ring
620,0.11599999999999999,0.6709999999999999,0.73,0.000356,8,0.201,-6.773,1,0.0369,112.01100000000001,0.302,Lofticries,Purity Ring
621,0.00221,0.632,0.7929999999999999,0.0,10,0.171,-4.171,0,0.102,189.99200000000002,0.39299999999999996,Get It In,Iamsu!
622,0.0106,0.774,0.92,0.433,11,0.146,-4.213,1,0.25,128.97,0.223,My Bad - Club Mix,The Partysquad
623,0.0415,0.941,0.685,0.0,10,0.08,-5.24,1,0.0752,97.524,0.695,I'm Different,2 Chainz
624,0.0426,0.794,0.8109999999999999,1.07e-06,6,0.10099999999999999,-8.966000000000001,0,0.038,116.04700000000001,0.865,Get Lucky - Radio Edit,Daft Punk
625,0.0436,0.805,0.634,0.0,7,0.0579,-7.7589999999999995,1,0.0535,143.944,0.76,Had A Dream,EMP DASME
626,0.00584,0.39399999999999996,0.669,0.0,7,0.33399999999999996,-4.461,1,0.055999999999999994,169.929,0.195,Recover,CHVRCHES
627,0.0347,0.635,0.45899999999999996,0.000184,2,0.077,-7.59,1,0.0491,114.865,0.345,Now Is Not the Time,CHVRCHES
628,0.00116,0.669,0.765,0.0,8,0.312,-7.885,1,0.051,131.946,0.163,MDA,Problem
629,0.0637,0.742,0.912,0.0,6,0.599,-1.188,0,0.13,137.975,0.562,Pop That,French Montana
630,0.244,0.624,0.752,0.0,4,0.131,-5.43,1,0.121,134.02100000000002,0.862,Young & Gettin' It - feat. Kirko Bangz,Meek Mill
631,0.45,0.622,0.628,0.0,7,0.251,-9.964,0,0.243,144.812,0.304,Best Wishes,Iamsu!
632,0.121,0.7190000000000001,0.66,0.0,2,0.127,-8.22,1,0.0829,119.99600000000001,0.35700000000000004,Kids,Iamsu!
633,0.000478,0.525,0.8,0.429,11,0.319,-11.484000000000002,1,0.122,80.032,0.52,Levitate,Paper Diamond
634,0.14,0.525,0.5379999999999999,0.11699999999999999,11,0.095,-9.366,0,0.0783,175.953,0.7909999999999999,Get Free (feat. Amber of Dirty Projectors),Major Lazer
635,0.000373,0.47200000000000003,0.855,0.93,0,0.887,-6.937,1,0.069,154.908,0.166,Balance,Future Islands
636,0.00417,0.9,0.929,2.0399999999999998e-05,7,0.524,-0.718,1,0.14800000000000002,129.991,0.5660000000000001,The Lion - Original Mix,The Partysquad
637,0.000839,0.802,0.586,0.0212,5,0.0587,-6.245,1,0.10300000000000001,128.011,0.40700000000000003,For Your Love - Club Edit,The Partysquad
638,0.00042300000000000004,0.723,0.669,0.9359999999999999,11,0.0751,-5.026,0,0.0582,126.01299999999999,0.156,For Your Love - Olav Basoski Remix,The Partysquad
639,0.284,0.797,0.508,0.00859,9,0.35600000000000004,-8.154,0,0.0455,118.03200000000001,0.958,Slippin’,Quadron
640,0.00255,0.8690000000000001,0.426,0.534,7,0.113,-8.187000000000001,1,0.20199999999999999,127.059,0.457,Take You On,Peaches
641,0.0302,0.7559999999999999,0.595,1.98e-06,1,0.146,-6.9239999999999995,1,0.0333,130.031,0.0681,One of Those Nights,Juicy J
642,0.0267,0.821,0.7929999999999999,1.3699999999999998e-05,6,0.0751,-9.003,0,0.0391,116.009,0.91,Get Lucky - Daft Punk Remix,Daft Punk
643,0.000891,0.8059999999999999,0.772,0.8640000000000001,6,0.10099999999999999,-14.369000000000002,1,0.0856,125.325,0.436,No Way Back,Adonis
644,0.152,0.7020000000000001,0.504,5.11e-06,9,0.22,-16.794,1,0.342,121.374,0.794,Ride The Rhythm,On The House featuring Marshall Jefferson
645,0.0956,0.6459999999999999,0.929,1.12e-06,2,0.159,-1.501,1,0.19399999999999998,128.995,0.22899999999999998,Move Your Body - Extended Mix,Benny Benassi
646,0.000736,0.491,0.883,3.19e-05,4,0.369,-4.986000000000001,0,0.0306,131.75,0.516,Rockin' In The Free World,Neil Young
647,0.027999999999999997,0.29100000000000004,0.9009999999999999,0.627,2,0.11599999999999999,-2.327,0,0.0563,150.05200000000002,0.511,Feels Like We Only Go Backwards,Tame Impala
648,0.27399999999999997,0.6829999999999999,0.7759999999999999,0.0748,0,0.0885,-7.029,1,0.0754,126.18,0.667,Half Full Glass of Wine,Tame Impala
649,0.00845,0.799,0.605,0.0143,7,0.485,-10.011000000000001,1,0.28600000000000003,194.055,0.37799999999999995,"Bubble Butt [Radio Mix] [feat. Bruno Mars, 2 Chainz, Tyga & Mystic]",Major Lazer
650,0.00968,0.836,0.8170000000000001,0.0,7,0.114,-5.672000000000001,1,0.0677,112.007,0.6579999999999999,Wop (Official Version),J. Dash
651,0.0613,0.9309999999999999,0.415,0.0,7,0.059000000000000004,-8.491,1,0.293,97.995,0.614,Don’t Drop That Thun Thun,Finatticz
652,0.00579,0.6829999999999999,0.9890000000000001,0.00108,9,0.0964,-2.092,0,0.0616,91.55799999999999,0.78,Give It Away,Red Hot Chili Peppers
653,0.0472,0.379,0.782,0.748,11,0.265,-8.163,1,0.0358,101.698,0.529,Wakin on a Pretty Day,Kurt Vile
654,0.00028900000000000003,0.7709999999999999,0.9490000000000001,0.602,8,0.595,-4.712,1,0.175,111.959,0.37200000000000005,Hulk (Dillon Francis Remix),Clockwork
655,0.000183,0.695,0.792,0.439,9,0.0638,-4.595,0,0.0328,112.008,0.424,Dill the Noise,Dillon Francis and Kill The Noise
656,0.000258,0.375,0.804,0.6940000000000001,7,0.322,-5.672999999999999,0,0.0372,154.066,0.39399999999999996,Dead Sound,The Raveonettes
657,0.00533,0.42100000000000004,0.8,0.332,11,0.381,-5.85,1,0.303,189.935,0.0951,Rvtchet Bitch,Brillz & Teddy Tuxedo
658,0.0216,0.8859999999999999,0.474,0.0,1,0.08800000000000001,-8.045,0,0.27399999999999997,150.06799999999998,0.823,Swing,Savage
659,0.0597,0.65,0.985,0.325,6,0.36,-3.406,0,0.133,153.009,0.667,You & Me - Baauer Remix,Disclosure
660,0.0155,0.76,0.9440000000000001,0.85,6,0.363,-3.793,0,0.0733,123.985,0.294,Next Order,Dog Blood
661,0.0645,0.8240000000000001,0.883,0.0707,0,0.409,-2.715,1,0.10800000000000001,127.98899999999999,0.846,It's You,Duck Sauce
662,0.0553,0.48200000000000004,0.72,2.07e-06,2,0.461,-6.812,1,0.271,90.999,0.222,m.A.A.d city,Kendrick Lamar
663,0.00778,0.7859999999999999,0.604,0.0,6,0.102,-8.372,1,0.0614,140.054,0.502,Bounce It,Juicy J
664,0.00842,0.853,0.578,0.0,10,0.095,-4.897,0,0.2,98.027,0.5660000000000001,Pu$$y Magnet (feat. Keayshawn),Roach Gigz
665,0.315,0.794,0.82,0.0,11,0.531,-5.2139999999999995,1,0.152,140.042,0.821,Fashion Killa,A$AP Rocky
666,0.114,0.725,0.6609999999999999,0.0,7,0.29100000000000004,-3.903,1,0.131,127.82,0.43200000000000005,I Wanna Be With You,DJ Khaled
667,0.025,0.8540000000000001,0.46,0.0,10,0.128,-9.71,0,0.14,97.512,0.49200000000000005,Gas Pedal (feat. IamSu),Sage The Gemini
668,0.436,0.862,0.364,0.0,11,0.0688,-9.727,0,0.13699999999999998,97.51,0.7659999999999999,Red Nose,Sage The Gemini
669,0.461,0.43200000000000005,0.703,0.0,10,0.779,-3.845,0,0.332,187.30200000000002,0.675,"U.O.E.N.O. Remix (feat. Future, Wiz Khalifa)",Rocko
670,0.0235,0.847,0.713,0.0,6,0.331,-3.89,0,0.24100000000000002,132.063,0.33799999999999997,VERSACE,Flap Jack
671,0.444,0.654,0.794,0.0,1,0.127,-4.3069999999999995,1,0.322,96.973,0.46399999999999997,Strictly 4 My Jeeps,Action Bronson
672,0.000134,0.701,0.914,0.00013700000000000002,7,0.16899999999999998,-4.463,1,0.129,123.96600000000001,0.37200000000000005,The Giver - Original Mix,Duke Dumont
673,0.00264,0.8440000000000001,0.728,0.865,11,0.0544,-6.805,0,0.0582,124.29700000000001,0.635,Lean & Bounce,Duke Dumont
674,0.155,0.5820000000000001,0.884,0.0,8,0.0725,-5.635,0,0.166,150.195,0.67,Swishas and Dosha - Main Version - Clean,UGK
675,0.0352,0.6970000000000001,0.682,0.0,7,0.664,-9.022,1,0.21899999999999997,155.74200000000002,0.672,Players Anthem,UGK
676,0.003,0.7659999999999999,0.45299999999999996,3.4899999999999995e-05,6,0.0923,-6.651,0,0.067,100.00200000000001,0.34600000000000003,"Hold On, We're Going Home",Drake
677,0.426,0.872,0.541,0.000789,5,0.132,-5.9110000000000005,1,0.10300000000000001,95.971,0.653,Living,2 Chainz
678,0.0152,0.621,0.813,0.0,6,0.691,-3.59,0,0.158,141.91,0.524,Taylor Gang - Bonus Track,Wiz Khalifa
679,0.311,0.675,0.617,0.0,10,0.19,-7.74,1,0.256,140.124,0.508,I'm A Martian,Brian Pumper
680,0.10400000000000001,0.6890000000000001,0.879,0.0376,0,0.49,-4.03,0,0.0978,170.03599999999997,0.544,The Drop,Bro Safari
681,0.011000000000000001,0.63,0.664,0.08199999999999999,9,0.105,-7.245,1,0.172,179.955,0.231,Drippin,MiM0SA
682,0.00246,0.514,0.75,0.0285,2,0.139,-7.847,1,0.027999999999999997,86.01799999999999,0.551,Heaven,TR/ST
683,0.0557,0.599,0.677,0.00018,11,0.434,-6.327999999999999,1,0.0314,126.012,0.10800000000000001,I Need You,Glass Figure
684,0.0281,0.64,0.888,8.01e-05,1,0.0584,-5.251,0,0.16899999999999998,87.93,0.664,From Nowhere,Dan Croll
685,0.475,0.599,0.5329999999999999,0.0015300000000000001,9,0.235,-14.032,0,0.0472,122.262,0.609,I Follow Rivers,Lykke Li
686,0.35600000000000004,0.667,0.9009999999999999,0.0039299999999999995,9,0.0774,-3.719,0,0.0275,140.026,0.8240000000000001,L'Amour Parfait,Yelle
687,0.109,0.742,0.77,0.0239,10,0.10400000000000001,-6.3389999999999995,0,0.0514,96.988,0.687,Northern Lights,Kate Boy
688,0.0938,0.8740000000000001,0.7040000000000001,0.0,9,0.409,-6.27,1,0.102,119.954,0.444,Shabba,A$AP Ferg
689,0.152,0.726,0.8340000000000001,0.6829999999999999,10,0.0845,-5.564,1,0.0565,130.04,0.574,Work,A$AP Ferg
690,0.0247,0.8340000000000001,0.732,0.0,1,0.11199999999999999,-5.121,1,0.138,130.011,0.308,Work REMIX,A$AP Ferg
691,0.00469,0.7120000000000001,0.865,0.0412,1,0.121,-6.4110000000000005,1,0.083,113.015,0.831,The Way We Are,Kate Boy
692,0.42200000000000004,0.42200000000000004,0.6409999999999999,0.0,10,0.317,-4.947,0,0.32299999999999995,187.02700000000002,0.6679999999999999,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko
693,0.268,0.6509999999999999,0.773,0.0,6,0.172,-6.855,0,0.262,129.882,0.418,Now You Do,A-1
694,0.0014199999999999998,0.728,0.77,0.22899999999999998,10,0.603,-4.945,0,0.0426,108.991,0.6679999999999999,Holding On - Jerome LOL Remix,Classixx
695,0.0296,0.907,0.643,0.0265,1,0.105,-8.657,0,0.0549,124.90899999999999,0.363,Music Is the Answer - Original Extended 12-Inch Mix,Celeda
696,0.00255,0.855,0.898,2.95e-05,7,0.0563,-3.863,1,0.061,135.965,0.525,Test Me - UZ Remix,Flosstradamus & DJ Sliink
697,0.000901,0.769,0.792,0.0,7,0.385,-4.086,1,0.111,136.02100000000002,0.32299999999999995,Test Me,Flosstradamus & DJ Sliink
698,0.00525,0.7,0.675,0.0,2,0.657,-6.362,1,0.149,124.882,0.22699999999999998,No New Friends - SFTB Remix,DJ Khaled
699,0.0215,0.825,0.489,0.0,11,0.111,-9.32,1,0.263,96.99,0.424,R.I.P.,Jeezy
700,0.015,0.607,0.9129999999999999,0.11800000000000001,11,0.16399999999999998,-6.822,1,0.069,124.677,0.517,Baby Blue,Badfinger
701,0.0193,0.7509999999999999,0.882,0.0,1,0.15,-5.605,1,0.0819,140.10299999999998,0.657,Dip,Danny Brown
702,0.32,0.723,0.848,0.0,5,0.14400000000000002,-7.11,1,0.0833,116.021,0.261,25 Bucks [feat. Purity Ring],Danny Brown
703,0.0015199999999999999,0.626,0.888,0.0551,9,0.243,-4.981,0,0.0461,126.976,0.728,Fascism,Sam Sparro
704,0.0072299999999999994,0.743,0.633,0.0,9,0.24600000000000002,-8.224,1,0.235,85.041,0.39799999999999996,Marc Jacobs,Riff Raff
705,0.22399999999999998,0.752,0.767,0.9309999999999999,5,0.0833,-8.022,0,0.0469,117.973,0.564,One Of Us - Original Mix,Iron Galaxy & Sexlife
706,0.000768,0.66,0.763,0.0389,4,0.0637,-6.832000000000001,0,0.0636,137.93200000000002,0.6609999999999999,Can We Go Up?,Paper Diamond
707,0.00144,0.21100000000000002,0.963,0.000732,7,0.162,-4.061,1,0.11800000000000001,128.113,0.395,This Lonely Morning,Best Coast
708,0.0252,0.528,0.514,0.0894,2,0.0725,-11.909,1,0.133,122.87200000000001,0.428,Time Has Come Today,The Chambers Brothers
709,4.91e-05,0.442,0.797,0.293,1,0.0749,-7.352,1,0.0349,135.018,0.27399999999999997,Sad Eyes,Crystal Castles
710,0.0468,0.8759999999999999,0.716,0.000482,1,0.0667,-6.8839999999999995,1,0.135,131.942,0.758,Wearing My Rolex - Radio Edit,Wiley
711,0.0017399999999999998,0.67,0.848,0.00168,0,0.385,-5.103,0,0.0537,124.029,0.46,Need U (100%) [feat. A*M*E] [Radio Edit],Duke Dumont
712,0.268,0.237,0.89,0.843,5,0.122,-7.445,1,0.0599,169.792,0.308,Stoned and Starving,Parquet Courts
713,0.0438,0.59,0.721,0.0155,11,0.35200000000000004,-8.32,0,0.0317,111.524,0.6629999999999999,Reflektor,Arcade Fire
714,0.000334,0.907,0.616,0.425,6,0.11,-7.0729999999999995,0,0.0577,124.036,0.614,Jack,Breach
715,0.0175,0.764,0.547,0.000161,0,0.23,-8.6,1,0.0576,89.993,0.40399999999999997,Tennis Court,Lorde
716,0.0426,0.667,0.465,0.006490000000000001,8,0.465,-8.096,1,0.0339,123.883,0.33799999999999997,Primetime (feat. Miguel),Janelle Monáe
717,0.00349,0.772,0.40700000000000003,2.4e-05,6,0.0705,-7.442,0,0.0907,100.006,0.287,"Hold On, We're Going Home",Drake
718,0.7170000000000001,0.345,0.313,0.000822,4,0.1,-10.097999999999999,1,0.0681,207.96900000000002,0.166,Hannah Hunt,Vampire Weekend
719,0.0151,0.502,0.732,0.00011899999999999999,1,0.0897,-5.45,1,0.168,122.025,0.529,Latch,Disclosure
720,0.03,0.35,0.8440000000000001,0.0,1,0.177,-4.1610000000000005,0,0.0438,114.64,0.107,Play by Play,Autre Ne Veut
721,0.344,0.69,0.737,0.0,1,0.243,-4.123,1,0.0363,115.02,0.821,I Blame Myself,Sky Ferreira
722,0.278,0.716,0.568,1.98e-06,2,0.385,-8.904,1,0.212,136.894,0.915,Sunday,Earl Sweatshirt
723,0.591,0.624,0.7240000000000001,7.79e-06,10,0.10099999999999999,-7.1129999999999995,1,0.10099999999999999,78.008,0.62,Step,Vampire Weekend
724,0.18899999999999997,0.74,0.7979999999999999,0.00128,0,0.305,-6.55,1,0.146,119.964,0.574,You're Not Good Enough,Blood Orange
725,0.0543,0.81,0.9490000000000001,0.9570000000000001,2,0.155,-8.732000000000001,1,0.0428,121.971,0.778,Strandbar (disko),Todd Terje
726,0.8859999999999999,0.574,0.324,0.0817,0,0.28,-10.993,1,0.0307,91.007,0.226,Open,Rhye
727,0.076,0.741,0.894,4.8899999999999996e-05,2,0.0835,-5.648,1,0.069,111.969,0.31,Falling,HAIM
728,0.00963,0.667,0.848,0.000213,10,0.317,-6.164,0,0.05,119.975,0.895,White Noise,Disclosure
729,0.000195,0.122,0.9129999999999999,0.713,11,0.26899999999999996,-5.815,0,0.0499,185.90599999999998,0.0957,Bumpy Road,Destruction Unit
730,0.0715,0.8690000000000001,0.7120000000000001,0.0,9,0.272,-6.136,1,0.10300000000000001,120.0,0.45799999999999996,Shabba,A$AP Ferg
731,0.0246,0.841,0.733,0.0,1,0.174,-5.077,1,0.142,130.009,0.29100000000000004,Work REMIX,A$AP Ferg
732,0.0116,0.816,0.5429999999999999,0.0,0,0.13,-6.922999999999999,1,0.23800000000000002,95.04,0.373,Dope,Tyga
733,0.649,0.28800000000000003,0.39399999999999996,0.7120000000000001,7,0.145,-14.352,1,0.0399,151.632,0.0733,Here Comes The Night Time II,Arcade Fire
734,0.0392,0.57,0.742,0.177,6,0.0993,-12.475,1,0.0366,127.193,0.039,Warm In The Winter,Glass Candy
735,0.00626,0.807,0.634,0.0288,11,0.0442,-9.035,1,0.0727,94.242,0.674,Don't Let It Get to Your Head,Black Harmony
736,0.0086,0.6559999999999999,0.787,0.0923,8,0.376,-5.01,1,0.043,94.495,0.0933,We Fall Down,ASTR
737,0.0152,0.33299999999999996,0.789,0.0,6,0.0639,-5.784,1,0.0782,82.66,0.33799999999999997,R U With Me,ASTR
738,0.064,0.652,0.7440000000000001,2.8699999999999996e-05,7,0.342,-4.098,0,0.0378,123.006,0.488,Blue Hawaii,ASTR
739,0.000986,0.7709999999999999,0.857,0.0161,8,0.32299999999999995,-6.114,0,0.102,108.03,0.66,Razor,ASTR
740,0.9490000000000001,0.619,0.324,5.42e-05,9,0.114,-10.146,0,0.0271,111.927,0.0968,Stay,Rihanna
